x,y,z
192535.13,522978.48,21.48
192535.13,522888.48,21.67
192535.13,522798.48,22.36
192535.13,522708.48,24.13
192535.13,522618.48,26.63
192535.13,522528.48,28.58
192535.13,522438.48,29.63
192535.13,522348.48,30.92
192535.13,522258.48,33.21
192535.13,522168.48,35.78
192535.13,522078.48,38.61
192535.13,521988.48,43.13
192535.13,521898.48,46.1
192535.13,521808.48,45.45
192535.13,521718.48,46.87
192535.13,521628.48,50.75
192535.13,521538.48,53.54
192535.13,521448.48,55.71
192535.13,521358.48,59.98
192535.13,521268.48,65.51
192535.13,521178.48,73.52
192535.13,521088.48,81.26
192535.13,520998.48,83.35
192535.13,520908.48,83.64
192535.13,520818.48,85.25
192535.13,520728.48,85.63
192535.13,520638.48,84.34
192535.13,520548.48,83.74
192535.13,520458.48,76.36
192535.13,520368.48,63.31
192535.13,520278.48,59.02
192535.13,520188.48,65.21
192535.13,520098.48,78.37
192535.13,520008.48,93.53
192535.13,519918.48,102.81
192535.13,519828.48,104.18
192535.13,519738.48,107.83
192535.13,519648.48,113.24
192535.13,519558.48,109.27
192535.13,519468.48,100.76
192535.13,519378.48,98.18
192535.13,519288.48,105.14
192535.13,519198.48,111.2
192535.13,519108.48,107.74
192535.13,519018.48,94.79
192535.13,518928.48,79.48
192535.13,518838.48,71.84
192535.13,518748.48,65.35
192535.13,518658.48,57.6
192535.13,518568.48,49.83
192535.13,518478.48,41.85
192535.13,518388.48,36.72
192535.13,518298.48,38.14
192535.13,518208.48,42.24
192535.13,518118.48,40.47
192535.13,518028.48,33.41
192535.13,517938.48,28.26
192535.13,517848.48,25.78
192535.13,517758.48,23.88
192535.13,517668.48,21.44
192535.13,517578.48,19.03
192535.13,517488.48,17.18
192535.13,517398.48,16.25
192535.13,517308.48,15.97
192535.13,517218.48,15.91
192535.13,517128.48,15.9
192535.13,517038.48,16.19
192535.13,516948.48,18.73
192535.13,516858.48,25.89
192535.13,516768.48,32.81
192625.13,544488.48,17.96
192625.13,544398.48,17.6
192625.13,544308.48,17.94
192625.13,544218.48,19.03
192625.13,544128.48,21.03
192625.13,544038.48,23.61
192625.13,543948.48,26.11
192625.13,543858.48,27.81
192625.13,543768.48,27.63
192625.13,543678.48,24.88
192625.13,543588.48,21.13
192625.13,543498.48,18.63
192625.13,543408.48,17.18
192625.13,543318.48,16.39
192625.13,543228.48,16.09
192625.13,543138.48,15.88
192625.13,543048.48,15.79
192625.13,542958.48,15.78
192625.13,542868.48,16.03
192625.13,542778.48,16.89
192625.13,542688.48,18.51
192625.13,542598.48,21.33
192625.13,542508.48,27.18
192625.13,542418.48,36.52
192625.13,542328.48,42.19
192625.13,542238.48,39.54
192625.13,542148.48,35.03
192625.13,542058.48,30.03
192625.13,541968.48,25.39
192625.13,541878.48,23.99
192625.13,541788.48,24.13
192625.13,541698.48,24.86
192625.13,541608.48,26.32
192625.13,541518.48,29.45
192625.13,541428.48,35.77
192625.13,541338.48,44.25
192625.13,541248.48,51.04
192625.13,541158.48,58.93
192625.13,541068.48,73.86
192625.13,540978.48,88.98
192625.13,540888.48,95.19
192625.13,540798.48,93.91
192625.13,540708.48,88.92
192625.13,540618.48,81.43
192625.13,540528.48,76.69
192625.13,540438.48,73.82
192625.13,540348.48,74.76
192625.13,540258.48,83.12
192625.13,540168.48,97.75
192625.13,540078.48,112.86
192625.13,539988.48,128.17
192625.13,539898.48,146.06
192625.13,539808.48,155.11
192625.13,539718.48,144.56
192625.13,539628.48,127.32
192625.13,539538.48,114.69
192625.13,539448.48,100.11
192625.13,539358.48,82.7
192625.13,539268.48,72.77
192625.13,539178.48,75.22
192625.13,539088.48,82.61
192625.13,538998.48,84.78
192625.13,538908.48,86.09
192625.13,538818.48,93.74
192625.13,538728.48,107.57
192625.13,538638.48,124.81
192625.13,538548.48,138.94
192625.13,538458.48,144.99
192625.13,538368.48,147.32
192625.13,538278.48,152.66
192625.13,538188.48,162.81
192625.13,538098.48,177.43
192625.13,538008.48,198.03
192625.13,537918.48,220.8
192625.13,537828.48,231.5
192625.13,537738.48,217.88
192625.13,537648.48,182.67
192625.13,537558.48,136.27
192625.13,537468.48,96
192625.13,537378.48,77.99
192625.13,537288.48,73.52
192625.13,537198.48,71.31
192625.13,537108.48,68.47
192625.13,537018.48,65.06
192625.13,536928.48,62.11
192625.13,536838.48,60.72
192625.13,536748.48,60.78
192625.13,536658.48,61.63
192625.13,536568.48,62.69
192625.13,536478.48,62.97
192625.13,536388.48,62.7
192625.13,536298.48,63.7
192625.13,536208.48,69.44
192625.13,536118.48,80.68
192625.13,536028.48,86.27
192625.13,535938.48,78.53
192625.13,535848.48,67.14
192625.13,535758.48,57.94
192625.13,535668.48,50.86
192625.13,535578.48,44.87
192625.13,535488.48,38.64
192625.13,535398.48,34.24
192625.13,535308.48,31.93
192625.13,535218.48,31.03
192625.13,535128.48,30.57
192625.13,535038.48,29.9
192625.13,534948.48,29.51
192625.13,534858.48,31.09
192625.13,534768.48,36.19
192625.13,534678.48,40.83
192625.13,534588.48,37.77
192625.13,534498.48,29.52
192625.13,534408.48,24.93
192625.13,534318.48,24.76
192625.13,534228.48,24.7
192625.13,534138.48,24.42
192625.13,534048.48,24.67
192625.13,533958.48,25.97
192625.13,533868.48,27.75
192625.13,533778.48,29.11
192625.13,533688.48,30.17
192625.13,533598.48,31.24
192625.13,533508.48,32.33
192625.13,533418.48,33.39
192625.13,533328.48,34.33
192625.13,533238.48,35.23
192625.13,533148.48,36.29
192625.13,533058.48,37.31
192625.13,532968.48,38.25
192625.13,532878.48,39.84
192625.13,532788.48,45.88
192625.13,532698.48,61.23
192625.13,532608.48,80.36
192625.13,532518.48,94.38
192625.13,532428.48,103.38
192625.13,532338.48,106.6
192625.13,532248.48,107.54
192625.13,532158.48,112.12
192625.13,532068.48,119.36
192625.13,531978.48,128.62
192625.13,531888.48,141
192625.13,531798.48,149.63
192625.13,531708.48,148.05
192625.13,531618.48,142.48
192625.13,531528.48,149.97
192625.13,531438.48,173.43
192625.13,531348.48,207.94
192625.13,531258.48,253.33
192625.13,531168.48,294.92
192625.13,531078.48,318.57
192625.13,530988.48,335.11
192625.13,530898.48,351.93
192625.13,530808.48,364.91
192625.13,530718.48,362.83
192625.13,530628.48,347.95
192625.13,530538.48,341.4
192625.13,530448.48,347.45
192625.13,530358.48,348.99
192625.13,530268.48,339.27
192625.13,530178.48,317.18
192625.13,530088.48,288.71
192625.13,529998.48,254.4
192625.13,529908.48,218.96
192625.13,529818.48,183
192625.13,529728.48,153.42
192625.13,529638.48,137.39
192625.13,529548.48,126.64
192625.13,529458.48,117.64
192625.13,529368.48,112.84
192625.13,529278.48,113.21
192625.13,529188.48,116.6
192625.13,529098.48,112.86
192625.13,529008.48,101.68
192625.13,528918.48,95.31
192625.13,528828.48,94.01
192625.13,528738.48,93.65
192625.13,528648.48,92.78
192625.13,528558.48,93.33
192625.13,528468.48,96.58
192625.13,528378.48,101.44
192625.13,528288.48,104.75
192625.13,528198.48,104.32
192625.13,528108.48,103.15
192625.13,528018.48,105.29
192625.13,527928.48,107.05
192625.13,527838.48,107.45
192625.13,527748.48,108.33
192625.13,527658.48,107.62
192625.13,527568.48,109.27
192625.13,527478.48,113.82
192625.13,527388.48,118.41
192625.13,527298.48,123.63
192625.13,527208.48,131.95
192625.13,527118.48,144.62
192625.13,527028.48,160.9
192625.13,526938.48,172.05
192625.13,526848.48,168.07
192625.13,526758.48,157.23
192625.13,526668.48,151.9
192625.13,526578.48,146.25
192625.13,526488.48,134.09
192625.13,526398.48,118.46
192625.13,526308.48,104.5
192625.13,526218.48,92.32
192625.13,526128.48,82.33
192625.13,526038.48,75.73
192625.13,525948.48,71.43
192625.13,525858.48,68.52
192625.13,525768.48,65.83
192625.13,525678.48,63.15
192625.13,525588.48,61.42
192625.13,525498.48,60.82
192625.13,525408.48,60.94
192625.13,525318.48,60.76
192625.13,525228.48,58.63
192625.13,525138.48,55.12
192625.13,525048.48,52.57
192625.13,524958.48,51.15
192625.13,524868.48,48.93
192625.13,524778.48,45.6
192625.13,524688.48,43.62
192625.13,524598.48,44.19
192625.13,524508.48,47.07
192625.13,524418.48,51.93
192625.13,524328.48,55.36
192625.13,524238.48,53.55
192625.13,524148.48,49.05
192625.13,524058.48,43.89
192625.13,523968.48,40.04
192625.13,523878.48,40.56
192625.13,523788.48,42.91
192625.13,523698.48,42.43
192625.13,523608.48,39.81
192625.13,523518.48,38.9
192625.13,523428.48,38.85
192625.13,523338.48,37.28
192625.13,523248.48,33.16
192625.13,523158.48,27.15
192625.13,523068.48,22.81
192625.13,522978.48,22.17
192625.13,522888.48,22.51
192625.13,522798.48,22.44
192625.13,522708.48,23.21
192625.13,522618.48,25.74
192625.13,522528.48,28.53
192625.13,522438.48,30.68
192625.13,522348.48,33.38
192625.13,522258.48,36.5
192625.13,522168.48,38.27
192625.13,522078.48,39.23
192625.13,521988.48,41.95
192625.13,521898.48,43.8
192625.13,521808.48,43.63
192625.13,521718.48,45.38
192625.13,521628.48,47.07
192625.13,521538.48,48.59
192625.13,521448.48,52.05
192625.13,521358.48,55.77
192625.13,521268.48,58.92
192625.13,521178.48,65.52
192625.13,521088.48,73.83
192625.13,520998.48,78.88
192625.13,520908.48,83.2
192625.13,520818.48,88.05
192625.13,520728.48,90.48
192625.13,520638.48,90.26
192625.13,520548.48,87.47
192625.13,520458.48,77.86
192625.13,520368.48,66.47
192625.13,520278.48,64.44
192625.13,520188.48,69.89
192625.13,520098.48,79.6
192625.13,520008.48,90.8
192625.13,519918.48,98.12
192625.13,519828.48,100.18
192625.13,519738.48,102.39
192625.13,519648.48,104.2
192625.13,519558.48,98.03
192625.13,519468.48,86.47
192625.13,519378.48,82.38
192625.13,519288.48,90.64
192625.13,519198.48,95.48
192625.13,519108.48,89.23
192625.13,519018.48,78.63
192625.13,518928.48,66.86
192625.13,518838.48,59.02
192625.13,518748.48,52.96
192625.13,518658.48,45.13
192625.13,518568.48,37.87
192625.13,518478.48,31.98
192625.13,518388.48,28.31
192625.13,518298.48,27.8
192625.13,518208.48,28.56
192625.13,518118.48,27.65
192625.13,518028.48,24.94
192625.13,517938.48,22.7
192625.13,517848.48,21.29
192625.13,517758.48,19.83
192625.13,517668.48,18.13
192625.13,517578.48,16.81
192625.13,517488.48,16.15
192625.13,517398.48,15.94
192625.13,517308.48,15.88
192625.13,517218.48,15.88
192625.13,517128.48,15.93
192625.13,517038.48,16.42
192625.13,516948.48,19.6
192625.13,516858.48,27.75
192625.13,516768.48,34.28
192715.13,544488.48,17.82
192715.13,544398.48,17.87
192715.13,544308.48,18.37
192715.13,544218.48,19.71
192715.13,544128.48,21.9
192715.13,544038.48,24.43
192715.13,543948.48,26.56
192715.13,543858.48,27.13
192715.13,543768.48,25.25
192715.13,543678.48,21.53
192715.13,543588.48,18.42
192715.13,543498.48,17.34
192715.13,543408.48,17.06
192715.13,543318.48,16.77
192715.13,543228.48,16.6
192715.13,543138.48,16.41
192715.13,543048.48,16.28
192715.13,542958.48,16.24
192715.13,542868.48,16.64
192715.13,542778.48,17.8
192715.13,542688.48,19.47
192715.13,542598.48,21.84
192715.13,542508.48,26.96
192715.13,542418.48,35.88
192715.13,542328.48,44.31
192715.13,542238.48,47.09
192715.13,542148.48,44.56
192715.13,542058.48,37.09
192715.13,541968.48,28.89
192715.13,541878.48,26.02
192715.13,541788.48,25.75
192715.13,541698.48,25.87
192715.13,541608.48,26.12
192715.13,541518.48,27.36
192715.13,541428.48,30.52
192715.13,541338.48,35.8
192715.13,541248.48,42.82
192715.13,541158.48,53.12
192715.13,541068.48,67.57
192715.13,540978.48,78.75
192715.13,540888.48,79.64
192715.13,540798.48,75.83
192715.13,540708.48,71.8
192715.13,540618.48,66.03
192715.13,540528.48,63.43
192715.13,540438.48,64.63
192715.13,540348.48,70.19
192715.13,540258.48,81.28
192715.13,540168.48,95.02
192715.13,540078.48,107.7
192715.13,539988.48,122.62
192715.13,539898.48,144.36
192715.13,539808.48,161.28
192715.13,539718.48,156.59
192715.13,539628.48,139.72
192715.13,539538.48,124.37
192715.13,539448.48,105.51
192715.13,539358.48,87.48
192715.13,539268.48,81.77
192715.13,539178.48,88.69
192715.13,539088.48,96.47
192715.13,538998.48,96.82
192715.13,538908.48,97.21
192715.13,538818.48,103.87
192715.13,538728.48,114.71
192715.13,538638.48,128.25
192715.13,538548.48,143.53
192715.13,538458.48,158.56
192715.13,538368.48,169.77
192715.13,538278.48,178.31
192715.13,538188.48,189.5
192715.13,538098.48,203.73
192715.13,538008.48,222.57
192715.13,537918.48,242.63
192715.13,537828.48,249.89
192715.13,537738.48,230.02
192715.13,537648.48,186.76
192715.13,537558.48,136.65
192715.13,537468.48,96.23
192715.13,537378.48,78.02
192715.13,537288.48,73.43
192715.13,537198.48,71.18
192715.13,537108.48,68.43
192715.13,537018.48,65.51
192715.13,536928.48,64.16
192715.13,536838.48,65.81
192715.13,536748.48,69.5
192715.13,536658.48,74.59
192715.13,536568.48,79.18
192715.13,536478.48,80.81
192715.13,536388.48,81.44
192715.13,536298.48,82.8
192715.13,536208.48,86.35
192715.13,536118.48,90.87
192715.13,536028.48,89.08
192715.13,535938.48,77.19
192715.13,535848.48,63.46
192715.13,535758.48,53.18
192715.13,535668.48,46.21
192715.13,535578.48,40.76
192715.13,535488.48,36.14
192715.13,535398.48,33.69
192715.13,535308.48,32.91
192715.13,535218.48,32.92
192715.13,535128.48,33.08
192715.13,535038.48,32.72
192715.13,534948.48,32.34
192715.13,534858.48,34.32
192715.13,534768.48,39.78
192715.13,534678.48,43.37
192715.13,534588.48,38.27
192715.13,534498.48,29.43
192715.13,534408.48,25.09
192715.13,534318.48,24.64
192715.13,534228.48,24.9
192715.13,534138.48,24.88
192715.13,534048.48,25
192715.13,533958.48,25.92
192715.13,533868.48,27.33
192715.13,533778.48,28.54
192715.13,533688.48,29.44
192715.13,533598.48,30.34
192715.13,533508.48,31.33
192715.13,533418.48,32.45
192715.13,533328.48,33.73
192715.13,533238.48,34.94
192715.13,533148.48,35.81
192715.13,533058.48,36.51
192715.13,532968.48,37.39
192715.13,532878.48,39.04
192715.13,532788.48,44.35
192715.13,532698.48,56.57
192715.13,532608.48,72.68
192715.13,532518.48,88.78
192715.13,532428.48,103.51
192715.13,532338.48,111.31
192715.13,532248.48,115.47
192715.13,532158.48,124.3
192715.13,532068.48,135.81
192715.13,531978.48,147.34
192715.13,531888.48,155.6
192715.13,531798.48,151.79
192715.13,531708.48,138.18
192715.13,531618.48,130.3
192715.13,531528.48,140.59
192715.13,531438.48,164.72
192715.13,531348.48,198.31
192715.13,531258.48,244.18
192715.13,531168.48,289.03
192715.13,531078.48,320.42
192715.13,530988.48,348.24
192715.13,530898.48,370.6
192715.13,530808.48,372.65
192715.13,530718.48,350.65
192715.13,530628.48,322.5
192715.13,530538.48,310.19
192715.13,530448.48,312.93
192715.13,530358.48,315.48
192715.13,530268.48,310.75
192715.13,530178.48,296.32
192715.13,530088.48,274.8
192715.13,529998.48,241.75
192715.13,529908.48,205.01
192715.13,529818.48,169.55
192715.13,529728.48,141.91
192715.13,529638.48,126.76
192715.13,529548.48,117.14
192715.13,529458.48,109.22
192715.13,529368.48,103.91
192715.13,529278.48,101.97
192715.13,529188.48,103.05
192715.13,529098.48,100.29
192715.13,529008.48,93.01
192715.13,528918.48,89.93
192715.13,528828.48,90.8
192715.13,528738.48,91.63
192715.13,528648.48,90.75
192715.13,528558.48,90.17
192715.13,528468.48,91.27
192715.13,528378.48,91.53
192715.13,528288.48,90.38
192715.13,528198.48,90.18
192715.13,528108.48,91.6
192715.13,528018.48,96.03
192715.13,527928.48,99.04
192715.13,527838.48,99.2
192715.13,527748.48,100.9
192715.13,527658.48,104.25
192715.13,527568.48,108.65
192715.13,527478.48,113.17
192715.13,527388.48,118.66
192715.13,527298.48,125.55
192715.13,527208.48,133.98
192715.13,527118.48,146.46
192715.13,527028.48,161.99
192715.13,526938.48,168.45
192715.13,526848.48,157.41
192715.13,526758.48,141.44
192715.13,526668.48,134.94
192715.13,526578.48,133.28
192715.13,526488.48,126.09
192715.13,526398.48,113.47
192715.13,526308.48,101.25
192715.13,526218.48,90.08
192715.13,526128.48,80.51
192715.13,526038.48,73.53
192715.13,525948.48,68.38
192715.13,525858.48,65.04
192715.13,525768.48,62.62
192715.13,525678.48,60.82
192715.13,525588.48,60.3
192715.13,525498.48,60.97
192715.13,525408.48,61.18
192715.13,525318.48,59.29
192715.13,525228.48,55.96
192715.13,525138.48,52.73
192715.13,525048.48,50.78
192715.13,524958.48,49.38
192715.13,524868.48,47.38
192715.13,524778.48,45.2
192715.13,524688.48,43.83
192715.13,524598.48,44.45
192715.13,524508.48,47.75
192715.13,524418.48,52.55
192715.13,524328.48,53.88
192715.13,524238.48,49.82
192715.13,524148.48,44.53
192715.13,524058.48,39.86
192715.13,523968.48,36.63
192715.13,523878.48,36.65
192715.13,523788.48,37.94
192715.13,523698.48,37.03
192715.13,523608.48,35.03
192715.13,523518.48,35.05
192715.13,523428.48,35.15
192715.13,523338.48,32.63
192715.13,523248.48,28.2
192715.13,523158.48,24.32
192715.13,523068.48,22.75
192715.13,522978.48,23.17
192715.13,522888.48,23.48
192715.13,522798.48,22.96
192715.13,522708.48,23.4
192715.13,522618.48,26.37
192715.13,522528.48,30.42
192715.13,522438.48,34.02
192715.13,522348.48,37.1
192715.13,522258.48,38.84
192715.13,522168.48,38.89
192715.13,522078.48,37.73
192715.13,521988.48,37.52
192715.13,521898.48,38.84
192715.13,521808.48,40.65
192715.13,521718.48,42.3
192715.13,521628.48,42.68
192715.13,521538.48,44.32
192715.13,521448.48,47.51
192715.13,521358.48,49.69
192715.13,521268.48,52.26
192715.13,521178.48,57.68
192715.13,521088.48,63.9
192715.13,520998.48,69.67
192715.13,520908.48,76.47
192715.13,520818.48,83.71
192715.13,520728.48,89.78
192715.13,520638.48,93.34
192715.13,520548.48,90.61
192715.13,520458.48,81.04
192715.13,520368.48,73.13
192715.13,520278.48,72.86
192715.13,520188.48,75.83
192715.13,520098.48,80.06
192715.13,520008.48,85.18
192715.13,519918.48,87.66
192715.13,519828.48,86.84
192715.13,519738.48,85.4
